transformer_id,date,h2,ch4,c2h4,c2h6,c2h2,co,co2,oil_temp,load_current,ambient_temp,fault_state,total_hydrocarbon,ratio_ch4_h2,ratio_c2h2_c2h4,ratio_c2h4_c2h6,h2_roll7_mean,h2_roll7_std,h2_roll7_max,h2_roll7_min,ch4_roll7_mean,ch4_roll7_std,ch4_roll7_max,ch4_roll7_min,c2h4_roll7_mean,c2h4_roll7_std,c2h4_roll7_max,c2h4_roll7_min,c2h6_roll7_mean,c2h6_roll7_std,c2h6_roll7_max,c2h6_roll7_min,c2h2_roll7_mean,c2h2_roll7_std,c2h2_roll7_max,c2h2_roll7_min,co_roll7_mean,co_roll7_std,co_roll7_max,co_roll7_min,co2_roll7_mean,co2_roll7_std,co2_roll7_max,co2_roll7_min,h2_rate,h2_rate_pct,ch4_rate,ch4_rate_pct,c2h4_rate,c2h4_rate_pct,c2h6_rate,c2h6_rate_pct,c2h2_rate,c2h2_rate_pct,co_rate,co_rate_pct,co2_rate,co2_rate_pct,oil_temp_rate,total_hydrocarbon_rate
1,2024-04-11,6.402,1.813,3.85,19.334,1.109,242.813,262.627,38.18,201.54,1.98,Normal,26.106,0.2831927522649172,0.28805194805194806,0.19913106444605358,12.081285714285713,7.269283841715674,25.591,5.877,0.8325714285714285,0.6213525186083589,1.813,0.0,8.066,5.625081362374533,16.609,2.184,44.74771428571429,39.66850125189291,116.873,9.047,0.3092857142857143,0.5020155091514319,1.109,0.0,187.46514285714284,46.86065966041799,242.813,109.126,647.2904285714286,206.60898599759003,836.078,262.627,0.4670000000000005,7.868576242628484,1.5339999999999998,549.8207885304657,-4.432,-53.51364404733157,1.5399999999999991,8.654602675059003,0.137,14.094650205761319,133.68699999999998,122.50701024503783,-245.42199999999997,-48.30675781273065,3.6099999999999994,-1.221
1,2024-04-12,8.766,3.323,5.734,15.783,0.766,313.457,220.312,35.59,207.76,0.6,Normal,25.606,0.3790782569016655,0.1335891175444716,0.3633022872711145,12.494,6.932538640353908,25.591,5.935,1.1244285714285713,1.1344787139391164,3.323,0.0,8.573142857142857,5.146020871462125,16.609,3.85,30.306285714285718,24.557937513251463,78.424,9.047,0.4187142857142857,0.5068243332377647,1.109,0.0,201.0187142857143,66.82729322842648,313.457,109.126,570.9358571428571,253.66219502810455,836.078,220.312,2.364,36.92596063730084,1.51,83.28736900165472,1.884,48.93506493506493,-3.551,-18.366608047998344,-0.34299999999999997,-30.928764652840396,70.644,29.093994143641407,-42.315,-16.112204761886627,-2.5899999999999963,-0.5
1,2024-04-13,5.984,7.197,5.221,11.227,1.03,356.443,318.567,31.74,145.03,-1.38,Normal,24.675,1.2027072192513368,0.19728021451829153,0.4650396365903625,10.938571428571427,7.007594234284755,25.591,5.935,2.001857142857143,2.5561816855465906,7.197,0.0,8.627,5.102274590807516,16.609,3.85,25.031000000000002,24.045898929616566,78.424,9.047,0.565857142857143,0.5144603737806015,1.109,0.0,229.90185714285715,84.58338674237113,356.443,109.126,501.652,245.6434152601421,836.078,220.312,-2.782,-31.736253707506272,3.874,116.58140234727657,-0.5129999999999999,-8.94663411231252,-4.555999999999999,-28.86650193245897,0.264,34.46475195822455,42.98599999999999,13.713523705005787,98.255,44.59811539997821,-3.850000000000005,-0.9310000000000009
1,2024-04-14,8.247,5.323,3.757,28.314,0.194,422.864,405.294,33.77,133.2,-0.64,Normal,37.588,0.645446829149994,0.051636944370508385,0.13269054178145087,8.460857142857142,2.7146417460732795,13.177,5.935,2.6352857142857147,2.774506125077982,7.197,0.0,8.353142857142858,5.333400148391,16.609,3.757,17.87242857142857,6.7141785016771,28.314,9.047,0.5935714285714286,0.48317072798437655,1.109,0.0,265.2438571428571,106.81312234681742,422.864,109.126,440.1114285714285,197.05225446131195,768.429,220.312,2.263,37.81751336898396,-1.8739999999999997,-26.03862720578018,-1.464,-28.040605248036776,17.087,152.1955998931148,-0.8360000000000001,-81.16504854368932,66.42099999999999,18.634395962327776,86.72699999999998,27.224100424714415,2.0300000000000047,12.913
1,2024-04-15,16.991,2.038,4.339,33.329,0.0,532.532,560.935,34.02,201.49,-1.93,Normal,39.706,0.11994585368724618,0.0,0.13018692430015902,9.005714285714285,3.929777929022014,16.991,5.935,2.926428571428571,2.54970507164671,7.197,0.279,6.827428571428571,4.58359403587559,16.609,3.757,19.261142857142858,8.784363824974792,33.329,9.047,0.5935714285714286,0.48317072798437655,1.109,0.0,315.2002857142857,138.82651436921105,532.532,109.126,410.4694285714285,149.23857660678405,597.502,220.312,8.744,106.02643385473505,-3.2850000000000006,-61.713319556641,0.5820000000000003,15.491083311152524,5.015000000000001,17.712085893904078,-0.194,-100.0,109.66800000000006,25.934579439252353,155.64099999999996,38.40199953613919,0.25,2.118000000000002
1,2024-04-16,7.364,3.695,5.638,22.019,0.966,452.206,752.291,34.03,199.83,-1.9,Normal,32.318,0.5017653449212385,0.17133735367151473,0.2560515918070757,8.527,3.8907652203647514,16.991,5.935,3.3811428571428572,2.320914218475946,7.197,0.279,5.260142857142857,1.559749705195397,8.282,3.757,21.114285714285717,7.552354814102494,33.329,11.227,0.7195714285714286,0.4413297546970432,1.109,0.0,347.063,141.3618395678268,532.532,109.126,432.58214285714286,188.0030653441838,752.291,220.312,-9.626999999999999,-56.659407921840966,1.657,81.30520117762514,1.2989999999999995,29.937773680571546,-11.310000000000002,-33.93441147349156,0.966,0.0,-80.32600000000002,-15.083788392059072,191.3560000000001,34.1137564958507,0.00999999999999801,-7.388000000000005
1,2024-04-17,9.987,1.23,7.35,21.384,0.765,864.685,734.673,36.92,192.38,4.6,Normal,30.729,0.12316010814058276,0.10408163265306124,0.34371492704826034,9.105857142857143,3.7393388644059957,16.991,5.984,3.517,2.1289583524969826,7.197,1.23,5.127,1.272052671865432,7.35,3.757,21.627142857142854,7.409854596607075,33.329,11.227,0.6900000000000001,0.42834059656617496,1.109,0.0,455.0,203.98724030683877,864.685,242.813,464.95699999999994,219.96122207107308,752.291,220.312,2.623,35.619228680065184,-2.465,-66.71177266576454,1.7119999999999997,30.365377793543807,-0.634999999999998,-2.88387301875652,-0.20099999999999996,-20.807453416149063,412.4789999999999,91.21484456199164,-17.618000000000052,-2.3419129033844683,2.8900000000000006,-1.5889999999999986
1,2024-04-18,7.297,1.817,10.449,35.196,0.942,942.382,701.208,31.12,186.29,0.62,Normal,48.403999999999996,0.24900644100315197,0.09015216767154752,0.2968803273099216,9.233714285714285,3.6456051036046886,16.991,5.984,3.517571428571429,2.1284252282805127,7.197,1.23,6.069714285714285,2.2427918401169618,10.449,3.757,23.893142857142855,8.872689923365533,35.196,11.227,0.6661428571428571,0.405136367400504,1.03,0.0,554.9384285714285,249.08794620431894,942.382,313.457,527.6114285714285,215.1339503091481,752.291,220.312,-2.6900000000000004,-26.93501552017623,0.587,47.72357723577236,3.099,42.163265306122454,13.811999999999998,64.59034792368125,0.17699999999999994,23.137254901960773,77.697,8.985584345744405,-33.46500000000003,-4.5550877737442415,-5.800000000000001,17.674999999999997
1,2024-04-19,5.063,1.02,22.284,58.288,0.0,788.436,1865.459,37.4,202.58,4.44,异常-未明类,81.592,0.2014615840410824,0.0,0.3823085369201208,8.704714285714285,3.9782708435653147,16.991,5.063,3.1885714285714286,2.33179050353606,7.197,1.02,8.434000000000001,6.504384674971184,22.284,3.757,29.965285714285717,14.896773182071906,58.288,11.227,0.5567142857142857,0.4716576139127882,1.03,0.0,622.7925714285714,236.7302868469073,942.382,356.443,762.6324285714285,514.2072850423448,1865.459,318.567,-2.234,-30.6153213649445,-0.7969999999999999,-43.86351128233351,11.834999999999999,113.26442721791558,23.092,65.6097283782248,-0.942,-100.0,-153.9459999999999,-16.335838333075113,1164.2510000000002,166.0350423840002,6.279999999999998,33.188
1,2024-04-20,10.171,0.31,51.135,175.54,0.0,1757.106,961.997,30.17,130.78,-1.19,异常-未明类,226.98499999999999,0.030478812309507424,0.0,0.291301127948046,9.302857142857144,3.812329053154225,16.991,5.063,2.2047142857142856,1.7352392452037375,5.323,0.31,14.993142857142857,17.154871353142152,51.135,3.757,53.43857142857142,55.2500244339528,175.54,21.384,0.4095714285714286,0.4599166073477732,0.966,0.0,822.8872857142857,460.3815391436086,1757.106,422.864,854.551,477.818611507547,1865.459,405.294,5.108,100.8888011060636,-0.71,-69.6078431372549,28.851,129.4695745826602,117.252,201.15975844084545,0.0,0.0,968.67,122.85968677229349,-903.4620000000001,-48.43108318113666,-7.229999999999997,145.39299999999997
1,2024-04-21,31.22,3.071,36.67,329.073,0.0,819.947,582.224,34.22,145.02,3.34,异常-未明类,368.81399999999996,0.09836643177450353,0.0,0.11143424103466405,12.584714285714286,9.04668751006477,31.22,5.063,1.8829999999999998,1.181000705616497,3.695,0.31,19.695,18.04910280318665,51.135,4.339,96.40414285714284,116.00014585253557,329.073,21.384,0.3818571428571428,0.4804582633873029,0.966,0.0,879.6134285714286,426.0618105955429,1757.106,452.206,879.8267142857143,454.1882619519189,1865.459,560.935,21.049,206.95113558155543,2.761,890.6451612903226,-14.464999999999996,-28.28786545418988,153.533,87.4632562378945,0.0,0.0,-937.159,-53.33537077444389,-379.7729999999999,-39.477565938355305,4.049999999999997,141.82899999999998
1,2024-04-22,75.064,2.706,29.81,475.937,3.357,401.303,981.153,37.46,207.77,-0.99,异常-未明类,511.81000000000006,0.03604923798358734,0.11261321704126133,0.06263434025932003,20.880857142857142,25.47390565152617,75.064,5.063,1.9784285714285714,1.221892910902704,3.695,0.31,23.333714285714283,16.972750069000664,51.135,5.638,159.63385714285712,179.2656044583275,475.937,21.384,0.8614285714285713,1.188891620676286,3.357,0.0,860.8664285714286,446.28600632436627,1757.106,401.303,939.8578571428573,432.25586321777405,1865.459,582.224,43.843999999999994,140.4356181934657,-0.3650000000000002,-11.885379355258879,-6.860000000000003,-18.70739023725117,146.86400000000003,44.62961105894438,3.357,0.0,-418.644,-51.05744639592559,398.929,68.51813047899088,3.240000000000002,142.9960000000001
1,2024-04-23,24.387,0.0,20.833,357.211,4.832,229.312,404.652,34.15,200.93,-3.66,异常-未明类,382.876,0.0,0.23193971103537658,0.05832127230124492,23.312714285714286,24.77131850019484,75.064,5.063,1.4505714285714286,1.1529139686236853,3.071,0.0,25.50442857142857,15.212805645871107,51.135,7.35,207.51842857142856,181.13774448271602,475.937,21.384,1.413714285714286,1.919207537351959,4.832,0.0,829.0244285714286,486.44757447329545,1757.106,229.312,890.1951428571429,475.2315356761827,1865.459,404.652,-50.67699999999999,-67.51172332942555,-2.706,-100.0,-8.977,-30.114055686011408,-118.726,-24.94573861666565,1.4749999999999996,43.93803991659218,-171.99099999999999,-42.8581396102197,-576.501,-58.7575026524915,-3.3100000000000023,-128.93400000000008
1,2024-04-24,27.199,0.0,6.178,152.966,6.801,622.515,414.45,35.33,213.68,2.76,异常-未明类,165.945,0.0,1.1008416963418581,0.0403880600917851,25.77157142857143,24.072515544060774,75.064,5.063,1.2748571428571427,1.278973602616752,3.071,0.0,25.336999999999996,15.450501998317083,51.135,6.178,226.3158571428571,164.6824386381545,475.937,35.196,2.2760000000000002,2.7537067745132195,6.801,0.0,794.4287142857141,492.0677256691786,1757.106,229.312,844.449,507.0449375114597,1865.459,404.652,2.812000000000001,11.53073358756715,0.0,0.0,-14.654999999999998,-70.34512552200835,-204.245,-57.177690496653234,1.9690000000000003,40.749172185430474,393.203,171.47074727881662,9.798000000000002,2.4213398179176187,1.1799999999999997,-216.93099999999998
1,2024-04-25,30.683,0.314,20.763,150.076,4.308,377.037,432.397,34.09,196.74,-2.02,异常-未明类,175.46099999999998,0.0102336798878858,0.20748446756249095,0.13834990271595726,29.112428571428573,22.662741389463772,75.064,5.063,1.0601428571428573,1.2987977041057908,3.071,0.0,26.81042857142857,14.23832891478893,51.135,6.178,242.7272857142857,147.26518296564453,475.937,58.288,2.756857142857143,2.775737405241559,6.801,0.0,713.6651428571429,509.81210051397966,1757.106,229.312,806.0474285714287,529.3885645632004,1865.459,404.652,3.483999999999998,12.809294459355117,0.314,0.0,14.585,236.07963742311432,-2.890000000000015,-1.8893087352745148,-2.4930000000000003,-36.65637406263785,-245.478,-39.433266668273056,17.947000000000003,4.3303172879720115,-1.2399999999999949,9.515999999999991
1,2024-04-26,172.754,0.0,3.855,98.982,2.869,305.258,711.408,34.91,212.36,1.82,异常-未明类,105.706,0.0,0.7442282749675746,0.03894647511668788,53.06828571428571,56.449008658889916,172.754,10.171,0.9144285714285714,1.3598355117614835,3.071,0.0,24.177714285714284,16.70491402466438,51.135,3.855,248.54071428571427,139.36193291296618,475.937,98.982,3.166714285714286,2.498824504594491,6.801,0.0,644.6397142857143,530.2993512654634,1757.106,229.312,641.183,250.94996142923247,981.153,404.652,142.071,463.0283870547209,-0.314,-100.0,-16.908,-81.43331888455425,-51.093999999999994,-34.045416988725705,-1.4389999999999996,-33.40297121634168,-71.779,-19.037654129435573,279.011,64.52658089672224,0.8199999999999932,-69.75499999999998
1,2024-04-27,355.52,0.0,3.772,139.628,4.439,74.994,322.144,36.01,147.83,2.2,异常-未明类,147.83899999999997,0.0,1.176829268292683,0.027014638897642308,102.40385714285715,123.63778789058057,355.52,24.387,0.8701428571428572,1.3875657856562356,3.071,0.0,17.411571428571428,13.188113421526511,36.67,3.772,243.41042857142858,143.10784179405533,475.937,98.982,3.800857142857143,2.091268150235755,6.801,0.0,404.338,248.32942416878416,819.947,74.994,549.7754285714285,230.30130661509267,981.153,322.144,182.766,105.79552427150747,0.0,0.0,-0.08300000000000018,-2.15304798962387,40.64599999999999,41.06403184417368,1.5699999999999998,54.72289996514464,-230.26399999999998,-75.43258489539996,-389.264,-54.717405483210754,1.1000000000000014,42.13299999999997
1,2024-04-28,1558.055,0.0,4.265,121.658,4.265,50.214,1133.853,29.88,147.23,-0.78,异常-未明类,130.188,0.0,1.0,0.0350572917522892,320.5231428571429,558.6499745139851,1558.055,24.387,0.43142857142857144,1.009795170177736,2.706,0.0,12.782285714285715,10.76639276815105,29.81,3.772,213.77971428571428,143.8858629918338,475.937,98.982,4.410142857142857,1.2523793925393143,6.801,2.869,294.37614285714284,199.18028423133677,622.515,50.214,628.5795714285714,320.11851974690927,1133.853,322.144,1202.535,338.246793429343,0.0,0.0,0.4929999999999999,13.069989395546127,-17.969999999999985,-12.869911479072957,-0.17400000000000038,-3.9198017571525203,-24.78,-33.04264341147292,811.7090000000001,251.97085775305456,-6.129999999999999,-17.650999999999982
1,2024-04-29,1695.685,0.0,12.191,44.375,5.719,237.004,602.508,34.5,200.59,1.24,异常-未明类,62.285000000000004,0.0,0.46911656139775243,0.2747267605633803,552.0404285714286,744.7770283317143,1695.685,24.387,0.04485714285714286,0.1186808445248827,0.314,0.0,10.265285714285714,7.762632944954646,20.833,3.772,152.128,97.96583338252852,357.211,44.375,4.747571428571429,1.2394700288352887,6.801,2.869,270.9048571428571,194.09560143773507,622.515,50.214,574.4874285714286,280.102714785045,1133.853,322.144,137.62999999999988,8.833449396844134,0.0,0.0,7.926000000000001,185.83821805392736,-77.283,-63.52479902677999,1.4540000000000006,34.09144196951936,186.79,371.98789182299754,-531.345,-46.861894795886236,4.620000000000001,-67.90299999999999
1,2024-04-30,1628.601,0.0,10.997,43.242,9.489,447.199,1354.49,33.31,203.47,0.81,Normal,63.727999999999994,0.0,0.8628716922797127,0.2543129364969243,781.2138571428571,800.1123079827458,1695.685,27.199,0.04485714285714286,0.11868084452488271,0.314,0.0,8.860142857142858,6.2794460591300405,20.763,3.772,107.27528571428572,47.078992692120906,152.966,43.242,5.412857142857143,2.1830214862716786,9.489,2.869,302.03157142857145,203.5543201988574,622.515,50.214,710.1785714285714,391.8801942489809,1354.49,322.144,-67.08399999999983,-3.95615931024924,0.0,0.0,-1.1940000000000008,-9.794110409318355,-1.1330000000000027,-2.5532394366197244,3.7700000000000005,65.92061549221893,210.19500000000002,88.68837656748411,751.982,124.80863324636353,-1.1899999999999977,1.4429999999999907
1,2024-05-01,1032.623,0.0,9.159,11.639,9.577,473.858,1984.077,34.85,199.12,5.55,Normal,30.375,0.0,1.0456381701059068,0.7869232751954637,924.8458571428572,729.3073568650439,1695.685,30.683,0.04485714285714286,0.11868084452488271,0.314,0.0,9.286000000000001,6.167314407422407,20.763,3.772,87.08571428571429,54.01221394189258,150.076,11.639,5.809428571428571,2.6741278863175095,9.577,2.869,280.7948571428571,169.44216071217176,473.858,50.214,934.4110000000001,592.2866794697762,1984.077,322.144,-595.9780000000001,-36.59447587223635,0.0,0.0,-1.8379999999999992,-16.71364917704828,-31.602999999999998,-73.08403866611165,0.08799999999999919,0.927389609020963,26.658999999999992,5.961328178283044,629.587,46.481480114286555,1.5399999999999991,-33.352999999999994
1,2024-05-02,457.632,0.0,7.478,10.405,8.656,426.401,1961.525,34.96,186.07,2.93,Normal,26.539,0.0,1.1575287510029422,0.718692936088419,985.8385714285715,656.2591103501874,1695.685,172.754,0.0,0.0,0.0,0.0,7.388142857142857,3.524885455754619,12.191,3.772,67.13271428571429,52.64537953044672,139.628,10.405,6.430571428571428,2.770490681999782,9.577,2.869,287.8468571428571,175.04968761700044,473.858,50.214,1152.8578571428573,654.9469407383137,1984.077,322.144,-574.991,-55.68256759727412,0.0,0.0,-1.681000000000001,-18.353532044983087,-1.234,-10.602285419709597,-0.9209999999999994,-9.61679022658452,-47.456999999999994,-10.015025598386012,-22.551999999999907,-1.1366494344725486,0.10999999999999943,-3.8359999999999985
1,2024-05-03,376.863,0.0,11.553,7.119,8.393,829.533,1127.973,35.27,191.27,3.45,Normal,27.065,0.0,0.7264779710897602,1.6228402865571008,1014.9970000000001,617.5015989331528,1695.685,355.52,0.0,0.0,0.0,0.0,8.487857142857143,3.4386586739876437,12.191,3.772,54.00942857142856,54.78889854358331,139.628,7.119,7.219714285714285,2.3402571592516432,9.577,4.265,362.7432857142858,270.0952804682785,829.533,50.214,1212.3671428571429,626.4562721152023,1984.077,322.144,-80.769,-17.649333962659956,0.0,0.0,4.075000000000001,54.493179994651,-3.2859999999999996,-31.58097068716963,-0.2629999999999999,-3.038354898336413,403.132,94.54293024641125,-833.5520000000001,-42.49509947617288,0.3100000000000023,0.5259999999999998
1,2024-05-04,373.929,0.0,21.008,1.649,4.028,527.277,976.455,35.15,147.21,1.8,Normal,26.685,0.0,0.19173648134044172,12.73984232868405,1017.6268571428571,614.255538865932,1695.685,373.929,0.0,0.0,0.0,0.0,10.95014285714286,5.212500245517866,21.008,4.265,34.29814285714285,42.23401401093922,121.658,1.649,7.1610000000000005,2.4252614292071693,9.577,4.028,427.3551428571428,242.47254494439045,829.533,50.214,1305.8401428571428,509.35934404584134,1984.077,602.508,-2.934000000000026,-0.7785322517731977,0.0,0.0,9.454999999999998,81.84021466285812,-5.47,-76.83663435875825,-4.365000000000001,-52.00762540212083,-302.256,-36.436886778464505,-151.51799999999992,-13.432768337539988,-0.12000000000000455,-0.38000000000000256
1,2024-05-05,146.588,0.975,28.799,0.35,1.995,741.611,417.376,32.14,135.21,0.73,Normal,32.119,0.0066512947853848885,0.06927323865411994,82.28285714285715,815.9887142857143,638.4747098412786,1695.685,146.588,0.1392857142857143,0.3685153611839919,0.975,0.0,14.455,7.647694140501874,28.799,7.478,16.968428571428564,18.800578092682926,44.375,0.35,6.836714285714286,2.968051252605864,9.577,1.995,526.1261428571429,200.4116344497231,829.533,237.004,1203.4862857142857,611.4377073111414,1984.077,417.376,-227.34099999999998,-60.79790548473106,0.975,0.0,7.791,37.08587204874334,-1.299,-78.77501516070346,-2.0329999999999995,-50.471698113207545,214.33399999999995,40.649222325267345,-559.0790000000001,-57.255992339636755,-3.009999999999998,5.434000000000001
